date,amfi_code,nav,daily_return
2024-12-12,100000,101.754,
2024-12-13,100000,101.5468,
2024-12-16,100000,101.1195,
2024-12-17,100000,101.4298,
2024-12-18,100000,103.619,
2024-12-19,100000,102.1449,
2024-12-20,100000,101.7941,
2024-12-23,100000,100.9013,
2024-12-24,100000,100.7355,
2024-12-25,100000,101.7097,
2024-12-26,100000,103.1769,
2024-12-27,100000,102.2146,
2024-12-30,100000,103.3521,
2024-12-31,100000,104.0495,
2025-01-01,100000,106.7776,
2025-01-02,100000,107.7538,
2025-01-03,100000,107.4995,
2025-01-06,100000,106.1501,
2025-01-07,100000,104.8308,
2025-01-08,100000,107.5456,
2025-01-09,100000,105.6401,
2025-01-10,100000,107.7807,
2025-01-13,100000,107.1103,
2025-01-14,100000,106.141,
2025-01-15,100000,105.0123,
2025-01-16,100000,104.4438,
2025-01-17,100000,105.5506,
2025-01-20,100000,108.897,
2025-01-21,100000,107.5411,
2025-01-22,100000,108.83,
2025-01-23,100000,108.9744,
2025-01-24,100000,109.9092,
2025-01-27,100000,109.3173,
2025-01-28,100000,111.16,
2025-01-29,100000,112.8815,
2025-01-30,100000,112.284,
2025-01-31,100000,112.1566,
2025-02-03,100000,115.0595,
2025-02-04,100000,114.8051,
2025-02-05,100000,114.987,
2025-02-06,100000,114.2239,
2025-02-07,100000,112.9243,
2025-02-10,100000,111.0802,
2025-02-11,100000,109.7448,
2025-02-12,100000,108.8055,
2025-02-13,100000,111.1462,
2025-02-14,100000,111.2594,
2025-02-17,100000,109.9928,
2025-02-18,100000,111.1719,
2025-02-19,100000,109.7055,
2025-02-20,100000,107.8846,
2025-02-21,100000,106.8018,
2025-02-24,100000,106.0646,
2025-02-25,100000,104.3567,
2025-02-26,100000,103.255,
2025-02-27,100000,103.3937,
2025-02-28,100000,100.087,
2025-03-03,100000,100.8741,
2025-03-04,100000,101.3321,
2025-03-05,100000,102.0252,
2025-03-06,100000,101.4429,
2025-03-07,100000,101.7025,
2025-03-10,100000,101.0398,
2025-03-11,100000,102.238,
2025-03-12,100000,102.4756,
2025-03-13,100000,105.0226,
2025-03-14,100000,107.187,
2025-03-17,100000,105.1982,
2025-03-18,100000,106.6157,
2025-03-19,100000,107.0114,
2025-03-20,100000,104.6081,
2025-03-21,100000,105.7534,
2025-03-24,100000,104.8653,
2025-03-25,100000,106.4911,
2025-03-26,100000,107.3871,
2025-03-27,100000,107.7113,
2025-03-28,100000,110.3083,
2025-03-31,100000,109.104,
2025-04-01,100000,108.8529,
2025-04-02,100000,108.5405,
2025-04-03,100000,106.5892,
2025-04-04,100000,106.9694,
2025-04-07,100000,106.4991,
2025-04-08,100000,105.8088,
2025-04-09,100000,106.6598,
2025-04-10,100000,106.2556,
2025-04-11,100000,106.2502,
2025-04-14,100000,106.4196,
2025-04-15,100000,106.5758,
2025-04-16,100000,105.4033,
2025-04-17,100000,104.9888,
2025-04-18,100000,106.0741,
2025-04-21,100000,104.6562,
2025-04-22,100000,103.6175,
2025-04-23,100000,104.6187,
2025-04-24,100000,106.9387,
2025-04-25,100000,108.3188,
2025-04-28,100000,108.9139,
2025-04-29,100000,107.422,
2025-04-30,100000,108.6808,
2025-05-01,100000,110.8062,
2025-05-02,100000,109.5775,
2025-05-05,100000,109.5077,
2025-05-06,100000,111.4921,
2025-05-07,100000,111.0199,
2025-05-08,100000,114.0775,
2025-05-09,100000,115.282,
2025-05-12,100000,116.0468,
2025-05-13,100000,116.8311,
2025-05-14,100000,113.855,
2025-05-15,100000,114.3681,
2025-05-16,100000,115.6276,
2025-05-19,100000,115.3285,
2025-05-20,100000,115.1347,
2025-05-21,100000,116.7826,
2025-05-22,100000,117.4443,
2025-05-23,100000,115.8603,
2025-05-26,100000,115.4435,
2025-05-27,100000,116.5867,
2025-05-28,100000,113.4805,
2025-05-29,100000,113.3296,
2025-05-30,100000,112.9938,
2025-06-02,100000,113.4486,
2025-06-03,100000,114.5432,
2025-06-04,100000,115.3279,
2025-06-05,100000,118.6542,
2025-06-06,100000,117.1777,
2025-06-09,100000,117.966,
2025-06-10,100000,115.8975,
2025-06-11,100000,113.1492,
2025-06-12,100000,110.0856,
2025-06-13,100000,110.3553,
2025-06-16,100000,110.3062,
2025-06-17,100000,110.0239,
2025-06-18,100000,107.3646,
2025-06-19,100000,106.8793,
2025-06-20,100000,107.285,
2025-06-23,100000,107.848,
2025-06-24,100000,107.2595,
2025-06-25,100000,107.64,
2025-06-26,100000,107.1078,
2025-06-27,100000,109.2419,
2025-06-30,100000,109.3364,
2025-07-01,100000,108.6398,
2025-07-02,100000,107.6403,
2025-07-03,100000,107.6081,
2025-07-04,100000,105.8514,
2025-07-07,100000,104.9515,
2025-07-08,100000,105.8532,
2025-07-09,100000,103.4761,
2025-07-10,100000,104.2187,
2025-07-11,100000,102.539,
2025-07-14,100000,101.0266,
2025-07-15,100000,100.5301,
2025-07-16,100000,99.8651,
2025-07-17,100000,97.7045,
2025-07-18,100000,98.8169,
2025-07-21,100000,100.8209,
2025-07-22,100000,100.4871,
2025-07-23,100000,98.9886,
2025-07-24,100000,99.8963,
2025-07-25,100000,98.2326,
2025-07-28,100000,96.5405,
2025-07-29,100000,97.2147,
2025-07-30,100000,97.1667,
2025-07-31,100000,98.5481,
2025-08-01,100000,96.7944,
2025-08-04,100000,95.3404,
2025-08-05,100000,95.6579,
2025-08-06,100000,95.7351,
2025-08-07,100000,97.487,
2025-08-08,100000,97.3106,
2025-08-11,100000,98.3268,
2025-08-12,100000,96.9497,
2025-08-13,100000,98.315,
2025-08-14,100000,97.0041,
2025-08-15,100000,97.587,
2025-08-18,100000,97.2177,
2025-08-19,100000,96.9365,
2025-08-20,100000,95.1819,
2025-08-21,100000,95.0099,
2025-08-22,100000,96.0325,
2025-08-25,100000,97.9934,
2025-08-26,100000,96.9994,
2025-08-27,100000,97.1573,
2025-08-28,100000,97.2158,
2025-08-29,100000,96.7723,
2025-09-01,100000,96.6833,
2025-09-02,100000,94.6664,
2025-09-03,100000,92.6367,
2025-09-04,100000,94.0105,
2025-09-05,100000,95.0054,
2025-09-08,100000,93.8024,
2025-09-09,100000,94.047,
2025-09-10,100000,93.082,
2025-09-11,100000,93.571,
2025-09-12,100000,94.9583,
2025-09-15,100000,92.848,
2025-09-16,100000,94.0193,
2025-09-17,100000,95.8805,
2025-09-18,100000,92.8656,
2025-09-19,100000,94.6844,
2025-09-22,100000,95.8423,
2025-09-23,100000,95.4885,
2025-09-24,100000,93.8415,
2025-09-25,100000,93.9464,
2025-09-26,100000,93.393,
2025-09-29,100000,93.7815,
2025-09-30,100000,95.2617,
2025-10-01,100000,95.5123,
2025-10-02,100000,94.9603,
2025-10-03,100000,94.5233,
2025-10-06,100000,94.2268,
2025-10-07,100000,94.148,
2025-10-08,100000,94.0614,
2025-10-09,100000,93.7167,
2025-10-10,100000,93.5245,
2025-10-13,100000,95.013,
2025-10-14,100000,94.9065,
2025-10-15,100000,92.0288,
2025-10-16,100000,92.1487,
2025-10-17,100000,92.5227,
2025-10-20,100000,92.686,
2025-10-21,100000,94.2324,
2025-10-22,100000,95.4483,
2025-10-23,100000,94.3127,
2025-10-24,100000,95.5694,
2025-10-27,100000,97.8402,
2025-10-28,100000,97.8431,
2025-10-29,100000,97.0969,
2025-10-30,100000,97.9761,
2025-10-31,100000,95.3329,
2025-11-03,100000,95.0874,
2025-11-04,100000,95.4115,
2025-11-05,100000,97.0504,
2025-11-06,100000,97.3493,
2025-11-07,100000,96.6922,
2025-11-10,100000,94.6711,
2025-11-11,100000,96.1664,
2025-11-12,100000,95.8471,
2025-11-13,100000,96.2081,
2025-11-14,100000,96.2372,
2025-11-17,100000,96.8392,
2025-11-18,100000,98.0928,
2025-11-19,100000,98.9638,
2025-11-20,100000,99.0423,
2025-11-21,100000,99.3347,
2025-11-24,100000,98.7847,
2025-11-25,100000,98.2549,
2025-11-26,100000,98.3847,
2025-11-27,100000,100.3257,
2025-11-28,100000,99.6839,
2025-12-01,100000,98.7792,
2025-12-02,100000,98.2946,
2025-12-03,100000,96.7537,
2025-12-04,100000,96.2158,
2025-12-05,100000,95.2636,
2025-12-08,100000,98.3223,
2025-12-09,100000,97.5591,
2025-12-10,100000,99.7733,
2025-12-11,100000,100.0098,
2025-12-12,100000,100.1719,
2025-12-15,100000,102.5942,
2025-12-16,100000,104.0804,
2025-12-17,100000,105.2626,
2025-12-18,100000,106.1281,
2025-12-19,100000,106.5325,
2025-12-22,100000,108.6381,
2025-12-23,100000,108.7019,
2025-12-24,100000,105.4863,
2025-12-25,100000,105.63,
2025-12-26,100000,107.5399,
2025-12-29,100000,108.5051,
2025-12-30,100000,108.3826,
2025-12-31,100000,108.2246,
2026-01-01,100000,108.32,
2026-01-02,100000,108.7983,
2026-01-05,100000,108.3303,
2026-01-06,100000,108.7499,
2026-01-07,100000,110.3213,
2026-01-08,100000,112.3659,
2026-01-09,100000,112.7461,
2026-01-12,100000,114.3472,
2026-01-13,100000,117.1126,
2026-01-14,100000,116.9663,
2026-01-15,100000,117.6049,
2026-01-16,100000,115.7004,
2026-01-19,100000,114.723,
2026-01-20,100000,116.6775,
2026-01-21,100000,115.5114,
2026-01-22,100000,113.0198,
2026-01-23,100000,113.3697,
2026-01-26,100000,113.5322,
2026-01-27,100000,114.4982,
2026-01-28,100000,115.0388,
2026-01-29,100000,113.1546,
2026-01-30,100000,113.3078,
2026-02-02,100000,113.4928,
2026-02-03,100000,112.7107,
2026-02-04,100000,114.377,
2026-02-05,100000,112.9527,
2026-02-06,100000,114.0836,
2026-02-09,100000,115.0771,
2026-02-10,100000,117.6994,
2026-02-11,100000,115.4453,
2026-02-12,100000,116.0244,
2026-02-13,100000,116.5148,
2026-02-16,100000,113.3158,
2026-02-17,100000,114.9724,
2026-02-18,100000,114.7541,
2026-02-19,100000,114.5473,
2026-02-20,100000,113.3243,
2026-02-23,100000,114.448,
2026-02-24,100000,112.825,
2026-02-25,100000,112.2472,
2026-02-26,100000,113.6473,
2026-02-27,100000,114.0243,
2026-03-02,100000,114.3386,
2026-03-03,100000,117.2657,
2026-03-04,100000,117.1896,
2026-03-05,100000,118.0189,
2026-03-06,100000,117.7879,
2026-03-09,100000,118.9528,
2026-03-10,100000,117.3396,
2026-03-11,100000,118.0388,
2026-03-12,100000,117.5288,
2026-03-13,100000,116.6014,
2026-03-16,100000,115.4685,
2026-03-17,100000,117.7987,
2026-03-18,100000,119.9,
2026-03-19,100000,119.3717,
2026-03-20,100000,120.9301,
2026-03-23,100000,120.0318,
2026-03-24,100000,119.499,
2026-03-25,100000,118.5127,
2026-03-26,100000,120.048,
2026-03-27,100000,118.6477,
2026-03-30,100000,119.5619,
2026-03-31,100000,119.8869,
2026-04-01,100000,119.1149,
2026-04-02,100000,117.9038,
2026-04-03,100000,121.0188,
2026-04-06,100000,120.6926,
2026-04-07,100000,117.0415,
2026-04-08,100000,118.3074,
2026-04-09,100000,116.7231,
2026-04-10,100000,117.6005,
2026-04-13,100000,119.9357,
2026-04-14,100000,121.7513,
2026-04-15,100000,122.4058,
2026-04-16,100000,124.9717,
2026-04-17,100000,125.7826,
2026-04-20,100000,126.7819,
2026-04-21,100000,128.7551,
2026-04-22,100000,131.1554,
2026-04-23,100000,133.3441,
2026-04-24,100000,132.6158,
2026-04-27,100000,132.3969,
2026-04-28,100000,133.9078,
2026-04-29,100000,135.2801,
2026-04-30,100000,135.4551,
2026-05-01,100000,133.6998,
2026-05-04,100000,133.8067,
2026-05-05,100000,131.707,
2026-05-06,100000,131.2851,
2026-05-07,100000,132.2834,
2026-05-08,100000,134.5399,
2026-05-11,100000,135.5739,
2026-05-12,100000,137.9659,
2026-05-13,100000,137.2687,
2026-05-14,100000,137.5265,
2026-05-15,100000,139.0561,
2026-05-18,100000,140.2758,
2026-05-19,100000,139.5782,
2026-05-20,100000,139.3371,
2026-05-21,100000,138.8492,
2026-05-22,100000,138.7111,
2026-05-25,100000,142.144,
2026-05-26,100000,142.542,
2026-05-27,100000,139.5444,
2026-05-28,100000,140.5712,
2026-05-29,100000,140.4023,
2026-06-01,100000,139.1873,
2026-06-02,100000,137.188,
2026-06-03,100000,138.0344,
2026-06-04,100000,138.5006,
2026-06-05,100000,140.114,
2026-06-08,100000,142.5166,
2026-06-09,100000,142.5348,
2026-06-10,100000,145.5002,
2026-06-11,100000,149.2005,
2026-06-12,100000,150.4366,
2026-06-15,100000,150.2486,
2026-06-16,100000,147.5676,
2026-06-17,100000,153.1799,
2026-06-18,100000,151.4601,
2026-06-19,100000,152.0099,
2026-06-22,100000,151.8203,
2026-06-23,100000,151.8971,
2026-06-24,100000,150.8776,
2026-06-25,100000,152.3246,
2026-06-26,100000,150.8709,
2026-06-29,100000,151.66,
2026-06-30,100000,150.4885,
2026-07-01,100000,151.756,
2026-07-02,100000,151.5295,
2026-07-03,100000,152.2411,
2026-07-06,100000,152.2394,
2026-07-07,100000,153.6796,
2026-07-08,100000,155.1777,
2026-07-09,100000,154.9273,
2026-07-10,100000,153.6192,
2026-07-13,100000,153.4693,
2026-07-14,100000,153.6419,
2026-07-15,100000,155.6276,
2026-07-16,100000,157.0623,
2026-07-17,100000,157.5145,
2026-07-20,100000,160.3993,
2026-07-21,100000,159.8122,
2026-07-22,100000,158.7085,
2026-07-23,100000,158.8217,
2026-07-24,100000,160.6945,
2026-07-27,100000,160.2323,
2026-07-28,100000,158.5419,
2026-07-29,100000,158.1263,
2026-07-30,100000,158.9028,
2026-07-31,100000,158.4321,
2021-08-02,100001,110.9577,
2021-08-03,100001,110.6725,
2021-08-04,100001,109.0222,
2021-08-05,100001,108.99,
2021-08-06,100001,111.3358,
2021-08-09,100001,112.8838,
2021-08-10,100001,113.9005,
2021-08-11,100001,112.218,
2021-08-12,100001,111.7127,
2021-08-13,100001,113.3796,
2021-08-16,100001,114.0301,
2021-08-17,100001,114.4462,
2021-08-18,100001,114.2129,
2021-08-19,100001,113.4549,
2021-08-20,100001,114.8228,
2021-08-23,100001,114.4177,
2021-08-24,100001,114.6325,
2021-08-25,100001,115.5934,
2021-08-26,100001,115.3288,
2021-08-27,100001,117.1811,
2021-08-30,100001,116.6212,
2021-08-31,100001,115.7514,
2021-09-01,100001,113.0457,
2021-09-02,100001,114.9275,
2021-09-03,100001,117.1718,
2021-09-06,100001,117.5612,
2021-09-07,100001,117.6227,
2021-09-08,100001,117.7033,
2021-09-09,100001,118.2545,
2021-09-10,100001,115.7471,
2021-09-13,100001,113.4605,
2021-09-14,100001,114.5721,
2021-09-15,100001,113.2877,
2021-09-16,100001,113.8944,
2021-09-17,100001,111.8873,
2021-09-20,100001,111.6133,
2021-09-21,100001,110.6288,
2021-09-22,100001,108.5373,
2021-09-23,100001,111.4171,
2021-09-24,100001,111.5838,
2021-09-27,100001,113.5037,
2021-09-28,100001,113.5248,
2021-09-29,100001,113.9737,
2021-09-30,100001,113.9877,
2021-10-01,100001,112.9068,
2021-10-04,100001,113.3075,
2021-10-05,100001,112.9671,
2021-10-06,100001,111.7112,
2021-10-07,100001,109.1527,
2021-10-08,100001,110.8696,
2021-10-11,100001,111.7404,
2021-10-12,100001,115.1706,
2021-10-13,100001,117.2731,
2021-10-14,100001,118.878,
2021-10-15,100001,118.7968,
2021-10-18,100001,118.9986,
2021-10-19,100001,116.8893,
2021-10-20,100001,117.564,
2021-10-21,100001,117.1423,
2021-10-22,100001,118.2143,
2021-10-25,100001,118.809,
2021-10-26,100001,116.4232,
2021-10-27,100001,113.7915,
2021-10-28,100001,113.7633,
2021-10-29,100001,113.6184,
2021-11-01,100001,114.5481,
2021-11-02,100001,114.9158,
2021-11-03,100001,115.209,
2021-11-04,100001,115.4073,
2021-11-05,100001,112.7012,
2021-11-08,100001,112.6089,
2021-11-09,100001,113.3152,
2021-11-10,100001,112.3794,
2021-11-11,100001,109.4738,
2021-11-12,100001,111.2679,
2021-11-15,100001,111.9748,
2021-11-16,100001,112.1306,
2021-11-17,100001,113.4533,
2021-11-18,100001,113.3462,
2021-11-19,100001,110.0446,
2021-11-22,100001,110.5011,
2021-11-23,100001,110.702,
2021-11-24,100001,109.6304,
2021-11-25,100001,108.1086,
2021-11-26,100001,108.0774,
2021-11-29,100001,106.0976,
2021-11-30,100001,105.4491,
2021-12-01,100001,106.1366,
2021-12-02,100001,107.7214,
2021-12-03,100001,106.7637,
2021-12-06,100001,106.5653,
2021-12-07,100001,106.965,
2021-12-08,100001,107.928,
2021-12-09,100001,105.5151,
2021-12-10,100001,105.4361,
2021-12-13,100001,105.5209,
2021-12-14,100001,106.3488,
2021-12-15,100001,102.9538,
2021-12-16,100001,103.9391,
2021-12-17,100001,104.5729,
2021-12-20,100001,103.9847,
2021-12-21,100001,102.842,
2021-12-22,100001,104.1398,
2021-12-23,100001,104.3059,
2021-12-24,100001,104.9259,
2021-12-27,100001,103.324,
2021-12-28,100001,106.3625,
2021-12-29,100001,106.6197,
2021-12-30,100001,105.6368,
2021-12-31,100001,105.6079,
2022-01-03,100001,106.2907,
2022-01-04,100001,106.4124,
2022-01-05,100001,105.9049,
2022-01-06,100001,105.704,
2022-01-07,100001,107.6296,
2022-01-10,100001,105.228,
2022-01-11,100001,104.8306,
2022-01-12,100001,103.0981,
2022-01-13,100001,102.9082,
2022-01-14,100001,100.8162,
2022-01-17,100001,98.3662,
2022-01-18,100001,97.7459,
2022-01-19,100001,97.9959,
2022-01-20,100001,98.3336,
2022-01-21,100001,97.2025,
2022-01-24,100001,95.3797,
2022-01-25,100001,95.0454,
2022-01-26,100001,95.1231,
2022-01-27,100001,94.2243,
2022-01-28,100001,93.296,
2022-01-31,100001,94.1548,
2022-02-01,100001,94.0804,
2022-02-02,100001,95.9833,
2022-02-03,100001,95.7416,
2022-02-04,100001,96.0487,
2022-02-07,100001,95.1387,
2022-02-08,100001,93.2691,
2022-02-09,100001,94.0824,
2022-02-10,100001,94.6311,
2022-02-11,100001,97.1253,
2022-02-14,100001,99.1889,
2022-02-15,100001,98.7395,
2022-02-16,100001,100.4146,
2022-02-17,100001,102.9137,
2022-02-18,100001,103.0189,
2022-02-21,100001,103.6157,
2022-02-22,100001,103.3896,
2022-02-23,100001,103.5215,
2022-02-24,100001,105.0368,
2022-02-25,100001,105.5007,
2022-02-28,100001,104.7979,
2022-03-01,100001,104.028,
2022-03-02,100001,104.3919,
2022-03-03,100001,104.8784,
2022-03-04,100001,101.944,
2022-03-07,100001,101.3309,
2022-03-08,100001,103.0531,
2022-03-09,100001,104.5701,
2022-03-10,100001,106.1731,
2022-03-11,100001,106.8999,
2022-03-14,100001,106.2592,
2022-03-15,100001,104.9206,
2022-03-16,100001,104.624,
2022-03-17,100001,102.1714,
2022-03-18,100001,101.8406,
2022-03-21,100001,99.61,
2022-03-22,100001,99.6872,
2022-03-23,100001,98.6972,
2022-03-24,100001,99.2951,
2022-03-25,100001,100.174,
2022-03-28,100001,100.8062,
2022-03-29,100001,102.837,
2022-03-30,100001,103.5261,
2022-03-31,100001,102.6713,
2022-04-01,100001,101.8666,
2022-04-04,100001,99.5,
2022-04-05,100001,99.2372,
2022-04-06,100001,98.1282,
2022-04-07,100001,98.7262,
2022-04-08,100001,98.7435,
2022-04-11,100001,97.8375,
2022-04-12,100001,96.8675,
2022-04-13,100001,95.8605,
2022-04-14,100001,96.5528,
2022-04-15,100001,97.0086,
2022-04-18,100001,98.2789,
2022-04-19,100001,98.3856,
2022-04-20,100001,97.6496,
2022-04-21,100001,96.8031,
2022-04-22,100001,97.2949,
2022-04-25,100001,95.1087,
2022-04-26,100001,93.2323,
2022-04-27,100001,92.7594,
2022-04-28,100001,92.1708,
2022-04-29,100001,90.5666,
2022-05-02,100001,91.4482,
2022-05-03,100001,91.2228,
2022-05-04,100001,91.8251,
2022-05-05,100001,91.1004,
2022-05-06,100001,91.4887,
2022-05-09,100001,92.6522,
2022-05-10,100001,93.1493,
2022-05-11,100001,93.1089,
2022-05-12,100001,93.1397,
2022-05-13,100001,91.689,
2022-05-16,100001,90.3957,
2022-05-17,100001,91.2226,
2022-05-18,100001,91.247,
2022-05-19,100001,92.6166,
2022-05-20,100001,92.5735,
2022-05-23,100001,92.2676,
2022-05-24,100001,91.9225,
2022-05-25,100001,90.8181,
2022-05-26,100001,92.4288,
2022-05-27,100001,95.6217,
2022-05-30,100001,94.3951,
2022-05-31,100001,93.5536,
2022-06-01,100001,92.8597,
2022-06-02,100001,92.0244,
2022-06-03,100001,94.9287,
2022-06-06,100001,94.3898,
2022-06-07,100001,93.2495,
2022-06-08,100001,92.4643,
2022-06-09,100001,92.9725,
2022-06-10,100001,93.1484,
2022-06-13,100001,93.3248,
2022-06-14,100001,92.7112,
2022-06-15,100001,94.0433,
2022-06-16,100001,92.7059,
2022-06-17,100001,92.7177,
2022-06-20,100001,93.7707,
2022-06-21,100001,95.131,
2022-06-22,100001,92.4765,
2022-06-23,100001,91.7618,
2022-06-24,100001,92.3161,
2022-06-27,100001,91.0289,
2022-06-28,100001,89.5835,
2022-06-29,100001,90.2271,
2022-06-30,100001,90.7051,
2022-07-01,100001,91.1832,
2022-07-04,100001,89.2291,
2022-07-05,100001,89.3297,
2022-07-06,100001,88.5034,
2022-07-07,100001,88.3892,
2022-07-08,100001,90.2873,
2022-07-11,100001,91.2892,
2022-07-12,100001,93.7316,
2022-07-13,100001,94.2093,
2022-07-14,100001,95.9018,
2022-07-15,100001,95.9965,
2022-07-18,100001,93.6358,
2022-07-19,100001,95.3755,
2022-07-20,100001,92.7522,
2022-07-21,100001,92.6649,
2022-07-22,100001,94.0078,
2022-07-25,100001,93.9976,
2022-07-26,100001,96.8696,
2022-07-27,100001,95.877,
2022-07-28,100001,96.5588,
2022-07-29,100001,95.184,
2022-08-01,100001,93.9363,
2022-08-02,100001,93.541,
2022-08-03,100001,91.7875,
2022-08-04,100001,91.2414,
2022-08-05,100001,91.6264,
2022-08-08,100001,90.2188,
2022-08-09,100001,91.1244,
2022-08-10,100001,91.9729,
2022-08-11,100001,93.0269,
2022-08-12,100001,91.9633,
2022-08-15,100001,92.3752,
2022-08-16,100001,92.227,
2022-08-17,100001,91.0966,
2022-08-18,100001,93.0309,
2022-08-19,100001,94.8135,
2022-08-22,100001,96.7651,
2022-08-23,100001,94.1702,
2022-08-24,100001,94.1612,
2022-08-25,100001,93.1884,
2022-08-26,100001,92.9345,
2022-08-29,100001,92.4608,
2022-08-30,100001,92.5738,
2022-08-31,100001,91.3409,
2022-09-01,100001,91.8979,
2022-09-02,100001,91.389,
2022-09-05,100001,91.5451,
2022-09-06,100001,91.6346,
2022-09-07,100001,92.1985,
2022-09-08,100001,92.9933,
2022-09-09,100001,92.2977,
2022-09-12,100001,91.7924,
2022-09-13,100001,92.0558,
2022-09-14,100001,92.5028,
2022-09-15,100001,91.6249,
2022-09-16,100001,92.5307,
2022-09-19,100001,91.0263,
2022-09-20,100001,90.9928,
2022-09-21,100001,92.3064,
2022-09-22,100001,91.5801,
2022-09-23,100001,93.0038,
2022-09-26,100001,94.0348,
2022-09-27,100001,94.0818,
2022-09-28,100001,94.6034,
2022-09-29,100001,94.2473,
2022-09-30,100001,94.7636,
2022-10-03,100001,93.437,
2022-10-04,100001,94.353,
2022-10-05,100001,94.1782,
2022-10-06,100001,94.0664,
2022-10-07,100001,95.1103,
2022-10-10,100001,96.4998,
2022-10-11,100001,98.0949,
2022-10-12,100001,99.9877,
2022-10-13,100001,100.8905,
2022-10-14,100001,102.0425,
2022-10-17,100001,100.078,
2022-10-18,100001,99.5076,
2022-10-19,100001,101.8028,
2022-10-20,100001,101.0642,
2022-10-21,100001,101.3723,
2022-10-24,100001,103.5819,
2022-10-25,100001,105.1555,
